,Items,Support,Confidence
164,"set([u'CGI', u'posix upnp/1.0 broadcom upnp stack/estimation urn:schemas-wifialliance-org:service:wfawlanconfig:1 uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1'])",0.005500550055005501,1.0
165,"set([u'CISCO', u'CVR100W'])",0.007700770077007701,1.0
166,"set([u'EPC2425', u'CISCO'])",0.0011001100110011,1.0
167,"set([u'CISCO', u'LINKSYSWRT54GL'])",0.015401540154015401,1.0
168,"set([u'RV110W', u'CISCO'])",0.0044004400440044,1.0
169,"set([u'RV130W', u'CISCO'])",0.0044004400440044,1.0
170,"set([u'CISCO', u'RV320'])",0.005500550055005501,0.8333333333333334
171,"set([u'SWITCHES', u'CISCO'])",0.03850385038503851,0.6250000000000001
172,"set([u'TL-R600VPN', u'CISCO'])",0.0033003300330033004,0.6
173,"set([u'WRT54G', u'CISCO'])",0.0044004400440044,1.0
174,"set([u'WRT54GC', u'CISCO'])",0.0044004400440044,1.0
175,"set([u'CISCO', u'WRT54GL'])",0.030803080308030802,0.5599999999999999
176,"set([u'WVC200', u'CISCO'])",0.0044004400440044,1.0
177,"set([u'CISCO', u'WVC54GC'])",0.0044004400440044,0.7999999999999999
178,"set([u'custom/1.0 upnp/1.0 proc/ver http://192.168.10.dyndev/uuid:000ef4c0-bbaa-aabb-c0fe000ec0aa0000 cache-control:max-age=1800 st:urn:schemas-upnp-org:service:wanpppconnection:1 uuid:000ef4c0-bbaa-aabb-c0fe000ec0aa0003::urn:schemas-upnp-org:service:wanpppconnection:1', u'CISCO'])",0.0187018701870187,0.6296296296296297
179,"set([u'CISCO', u'custom/1.0 upnp/1.0 proc/ver http://192.168.10.dyndev/uuid:c83a-c83a78580000 cache-control:max-age=1800 st:urn:schemas-upnp-org:service:wanpppconnection:1 usn:uuid:c83a-c83a78580003::urn:schemas-upnp-org:service:wanpppconnection:1'])",0.007700770077007701,0.5384615384615384
